P12_02_55,P12_02,13953,14313,7,16,3482
P12_02_56,P12_02,14316,14841,7,16,3482
P12_02_57,P12_02,15345,15604,7,16,3482
P12_02_58,P12_02,15399,17581,7,16,3482
P12_02_59,P12_02,15643,15920,7,16,3482
P12_02_6,P12_02,867,994,17,124,981
P12_02_60,P12_02,16128,16978,7,16,3482
P12_02_61,P12_02,18056,18354,7,51,3537
P12_02_62,P12_02,18468,18555,49,51,2711
P12_02_63,P12_02,18480,18623,49,51,2711
P12_02_64,P12_02,18594,18750,7,51,3537
P12_02_65,P12_02,18597,18762,7,51,3537
P12_02_66,P12_02,18824,18924,7,51,3537
P12_02_67,P12_02,19285,19346,2,11,1821
P12_02_68,P12_02,19396,19431,0,78,242
P12_02_69,P12_02,19485,19620,1,78,1348
P12_02_7,P12_02,989,1046,4,124,2730
P12_02_70,P12_02,19678,19727,0,31,192
P12_02_71,P12_02,19730,19912,3,31,2415
P12_02_72,P12_02,19915,19989,9,31,3764
P12_02_73,P12_02,20023,20078,1,31,1298
P12_02_74,P12_02,21058,21100,0,37,198
P12_02_75,P12_02,21128,21294,0,85,250
P12_02_76,P12_02,21297,21425,0,85,250
P12_02_77,P12_02,21483,21539,21,169,1437
P12_02_78,P12_02,21831,21966,2,11,1821
P12_02_79,P12_02,22255,22284,0,169,76
P12_02_8,P12_02,1160,1291,2,11,1821
P12_02_80,P12_02,22416,22627,11,16,398
P12_02_81,P12_02,22649,22730,2,4,1915
P12_02_82,P12_02,22763,23144,0,169,76
P12_02_83,P12_02,23170,23239,1,169,1187
P12_02_84,P12_02,23259,23429,2,169,1854
P12_02_85,P12_02,23638,24130,7,169,3489
P12_02_86,P12_02,24243,25032,7,169,3489
P12_02_87,P12_02,24270,25130,7,169,3489
P12_02_88,P12_02,25151,25200,2,11,1821
P12_02_89,P12_02,25296,25620,1,28,1287
P12_02_9,P12_02,1399,1855,2,11,1821
P12_02_90,P12_02,25513,26538,52,28,2841
P12_02_91,P12_02,25628,25721,52,28,2841
P12_02_92,P12_02,26675,26706,6,114,3331
P12_02_93,P12_02,26790,26837,6,179,3339
P12_02_94,P12_02,26946,27076,52,28,2841
P12_02_95,P12_02,27116,27238,1,28,1287
P12_02_96,P12_02,27251,27320,52,28,2841
P12_02_97,P12_02,27929,28085,13,54,745
P12_02_98,P12_02,28197,28737,52,28,2841
P12_02_99,P12_02,28509,28758,52,28,2841
P12_04_0,P12_04,36,119,67,157,3294
P12_04_1,P12_04,118,173,89,19,3634
P12_04_10,P12_04,1704,1795,3,26,2406
P12_04_100,P12_04,48742,48904,82,5,3581
P12_04_101,P12_04,48900,50435,2,5,1924
P12_04_102,P12_04,51212,51306,5,13,3013
P12_04_103,P12_04,51522,51848,0,54,217
P12_04_104,P12_04,51555,52029,0,54,217
P12_04_105,P12_04,51849,51983,5,54,3158
P12_04_106,P12_04,51882,52002,5,54,3158
P12_04_107,P12_04,53168,53212,2,11,1821
P12_04_108,P12_04,53328,53717,2,42,1918
P12_04_109,P12_04,54439,54510,1,38,1305
P12_04_11,P12_04,1800,1878,2,11,1821
P12_04_110,P12_04,54581,56379,2,54,1929
P12_04_111,P12_04,56884,56985,13,54,745
P12_04_112,P12_04,57096,57134,2,11,1821
P12_04_113,P12_04,57142,57309,14,11,775
P12_04_114,P12_04,57187,57336,80,12,3558
P12_04_12,P12_04,1924,1981,0,32,193
P12_04_13,P12_04,1977,2089,2,11,1821
P12_04_14,P12_04,2238,2292,3,26,2406
P12_04_15,P12_04,2307,2344,2,11,1821
P12_04_16,P12_04,2509,2536,8,0,3641
P12_04_17,P12_04,3259,3464,7,32,3526
P12_04_18,P12_04,3417,3667,7,32,3526
P12_04_19,P12_04,3780,3849,2,11,1821
P12_04_20,P12_04,3903,3937,14,11,775
P12_04_21,P12_04,4005,4025,0,1,1
P12_04_22,P12_04,4045,4089,2,1,1815
P12_04_23,P12_04,4302,4368,12,6,645
P12_04_24,P12_04,4488,4535,6,179,3339
P12_04_25,P12_04,4625,4908,5,28,3130
P12_04_26,P12_04,4973,5445,27,28,1742
P12_04_27,P12_04,6240,6682,27,28,1742
P12_04_28,P12_04,6711,6892,0,2,106
P12_04_29,P12_04,6910,7158,1,28,1287
P12_04_3,P12_04,287,351,0,32,193
P12_04_30,P12_04,7291,7902,52,2,2837
P12_04_31,P12_04,7905,8975,1,2,1216
P12_04_32,P12_04,7921,8026,0,2,106
P12_04_33,P12_04,9505,9866,9,32,3765
P12_04_34,P12_04,9826,11348,27,32,1745
P12_04_35,P12_04,11358,11439,0,32,193
P12_04_36,P12_04,11442,12447,1,32,1299
P12_04_37,P12_04,18202,18219,27,28,1742
P12_04_38,P12_04,19680,19696,0,32,193
P12_04_39,P12_04,19699,19751,27,32,1745
P12_04_4,P12_04,608,765,13,19,709
P12_04_40,P12_04,19754,19799,0,2,106
P12_04_41,P12_04,19802,19847,27,2,1737
P12_04_42,P12_04,19850,20056,7,2,3500
P12_04_43,P12_04,19907,20002,7,2,3500
P12_04_44,P12_04,20898,21413,52,2,2837
P12_04_45,P12_04,22716,22807,52,2,2837
P12_04_46,P12_04,22861,23018,52,2,2837
P12_04_47,P12_04,22979,23895,27,2,1737
P12_04_48,P12_04,23920,24030,2,11,1821
P12_04_49,P12_04,24619,25119,9,32,3765
P12_04_5,P12_04,805,860,0,15,55
P12_04_50,P12_04,25170,26347,27,32,1745
P12_04_51,P12_04,26664,28558,27,32,1745
P12_04_52,P12_04,28676,28767,2,11,1821
P12_04_53,P12_04,28871,29591,27,28,1742
P12_04_54,P12_04,29667,30609,27,28,1742
P12_04_55,P12_04,31869,32145,27,32,1745
P12_04_56,P12_04,33767,33912,0,201,109
P12_04_57,P12_04,33915,34871,27,201,1738
P12_04_58,P12_04,34340,35985,27,201,1738
P12_04_59,P12_04,35988,36207,2,11,1821
P12_04_6,P12_04,870,1007,5,15,3032
P12_04_60,P12_04,36209,36363,14,11,775
P12_04_61,P12_04,36414,37433,3,26,2406
P12_04_62,P12_04,37236,37656,92,123,3683
P12_04_63,P12_04,37373,37623,0,123,27
P12_04_64,P12_04,37652,38218,43,123,2568
P12_04_65,P12_04,39159,40260,27,123,1729
P12_04_66,P12_04,40929,41291,5,46,3149
P12_04_67,P12_04,41314,41416,4,46,2788
P12_04_68,P12_04,41467,41529,0,4,201
P12_04_69,P12_04,41526,41633,0,2,106
P12_04_70,P12_04,41604,41862,0,2,106
P12_04_71,P12_04,41862,42530,2,2,1868
P12_04_72,P12_04,41915,42059,2,2,1868
P12_04_73,P12_04,42577,42821,5,2,3074
P12_04_74,P12_04,42592,42830,5,70,3175
P12_04_75,P12_04,42666,42892,5,70,3175
P12_04_76,P12_04,43218,43612,5,1,2983
P12_04_77,P12_04,43749,43815,5,4,3143
P12_04_78,P12_04,43827,43874,5,1,2983
P12_04_79,P12_04,44181,44235,2,11,1821
P12_04_8,P12_04,1221,1301,5,8,3184
P12_04_80,P12_04,44238,44434,2,2,1868
P12_04_81,P12_04,44437,44480,5,2,3074
P12_04_82,P12_04,44483,44545,2,11,1821
P12_04_83,P12_04,44612,44658,0,1,1
P12_04_84,P12_04,44810,44964,5,1,2983
P12_04_85,P12_04,44849,44919,2,1,1815
P12_04_86,P12_04,44974,45015,3,8,2459
P12_04_87,P12_04,45013,45065,0,2,106
P12_04_88,P12_04,45270,45984,1,72,1342
P12_04_89,P12_04,46039,46091,0,31,192
P12_04_9,P12_04,1381,1474,0,4,201
P12_04_90,P12_04,46125,46304,27,31,1744
P12_04_91,P12_04,46407,46460,0,18,87
P12_04_92,P12_04,46484,46753,12,54,641
P12_04_93,P12_04,46823,47001,2,18,1862
P12_04_94,P12_04,47016,47217,5,18,3058
P12_04_95,P12_04,47268,47293,2,11,1821
P12_04_96,P12_04,47302,47448,5,50,3154
P12_04_97,P12_04,47975,48063,2,5,1924
P12_04_98,P12_04,48123,48198,5,70,3175
P12_04_99,P12_04,48534,50777,2,5,1924
P12_05_0,P12_05,32,177,67,157,3294
P12_05_1,P12_05,302,402,3,46,2429
P12_05_2,P12_05,415,510,8,46,3661
P12_05_3,P12_05,746,1106,12,123,538
P12_05_4,P12_05,1561,1621,4,46,2788
P12_06_0,P12_06,62,157,67,157,3294
P12_06_1,P12_06,155,214,0,17,77
P12_06_10,P12_06,1304,1480,0,14,44
P12_06_11,P12_06,1584,1681,1,14,1156
P12_06_12,P12_06,1977,2118,6,280,3352
P12_06_13,P12_06,2394,2501,3,8,2459
P12_06_14,P12_06,2482,2550,0,10,2
P12_06_15,P12_06,2589,2620,1,10,1113
P12_06_16,P12_06,2658,2834,17,2,999
P12_06_17,P12_06,2930,2988,3,12,2345
P12_06_18,P12_06,3103,3153,0,15,55
P12_06_19,P12_06,3239,3304,1,15,1167
P12_06_2,P12_06,219,264,3,46,2429
P12_06_20,P12_06,3399,3429,3,8,2459
P12_06_21,P12_06,3459,3525,0,220,129
P12_06_22,P12_06,3689,4065,7,45,3533
P12_06_23,P12_06,4146,4244,0,2,106
P12_06_24,P12_06,4329,4536,1,45,1313
P12_06_25,P12_06,4649,4705,1,2,1216
P12_06_26,P12_06,4709,4809,3,15,2362
P12_06_27,P12_06,4822,5021,9,150,3719
P12_06_3,P12_06,282,363,8,46,3661
P12_06_4,P12_06,363,561,0,35,196
P12_06_5,P12_06,669,709,4,46,2788
P12_06_6,P12_06,744,793,0,2,106
P12_06_7,P12_06,795,861,1,2,1216
P12_06_8,P12_06,894,930,8,114,3644
P12_06_9,P12_06,1053,1224,0,49,211
P12_07_0,P12_07,13,85,67,157,3294
P12_07_1,P12_07,258,335,0,2,106
P12_07_10,P12_07,3917,4060,2,2,1868
P12_07_11,P12_07,4080,4690,5,2,3074
P12_07_12,P12_07,5280,5313,2,13,1832
P12_07_13,P12_07,5344,5481,5,13,3013
P12_07_15,P12_07,5984,6024,75,280,3414
P12_07_16,P12_07,6027,6138,0,10,2
P12_07_18,P12_07,7095,7678,1,138,1154
P12_07_19,P12_07,7874,7958,1,70,1340
P12_07_2,P12_07,442,576,0,123,27
P12_07_20,P12_07,8036,8135,2,79,1954
P12_07_21,P12_07,8219,8273,13,54,745
P12_07_22,P12_07,8346,8409,2,11,1821
P12_07_23,P12_07,8397,10910,2,35,1911
P12_07_24,P12_07,11066,11537,2,79,1954
P12_07_25,P12_07,11596,11619,2,11,1821
P12_07_26,P12_07,11681,11779,14,11,775
P12_07_27,P12_07,11783,12059,13,15,701
P12_07_28,P12_07,12417,12808,2,23,1884
P12_07_29,P12_07,12496,12709,4,23,2770
P12_07_3,P12_07,683,1013,54,65,2882
P12_07_30,P12_07,14086,16483,2,24,1887
P12_07_31,P12_07,16530,16985,2,11,1821
P12_07_32,P12_07,17000,18123,2,24,1887
P12_07_33,P12_07,18572,18800,2,9,1962
P12_07_34,P12_07,18862,19680,2,24,1887
P12_07_35,P12_07,20290,20557,2,42,1918
P12_07_36,P12_07,21472,21723,2,17,1855
P12_07_37,P12_07,22072,22355,2,42,1918
P12_07_38,P12_07,22347,22385,8,114,3644
P12_07_4,P12_07,1016,1339,2,2,1868
P12_07_5,P12_07,1335,1728,29,2,1793
P12_07_6,P12_07,1943,2127,5,70,3175
P12_07_7,P12_07,2156,2437,2,2,1868
P12_07_8,P12_07,2438,2530,5,2,3074
P12_07_9,P12_07,3091,3324,5,4,3143
P12_101_0,P12_101,131,164,6,0,3328
P12_101_1,P12_101,167,183,2,11,1821
P12_101_10,P12_101,576,608,12,28,613
P12_101_100,P12_101,7701,7758,1,19,1208
P12_101_101,P12_101,7771,7804,4,3,2778
P12_101_102,P12_101,7866,7901,6,0,3328
P12_101_103,P12_101,7902,7980,2,11,1821
P12_101_104,P12_101,7973,8001,8,0,3641
P12_101_105,P12_101,8045,8074,6,0,3328
P12_101_106,P12_101,8072,8102,2,11,1821
P12_101_107,P12_101,8105,8138,8,0,3641
P12_101_108,P12_101,8186,8236,11,5,469
P12_101_109,P12_101,8282,8319,0,28,180
P12_101_11,P12_101,668,869,13,28,723
P12_101_110,P12_101,8322,8377,5,28,3130
P12_101_111,P12_101,8418,8475,11,28,440
P12_101_112,P12_101,8773,8798,3,3,2413
P12_101_113,P12_101,8871,8923,12,6,645
P12_101_114,P12_101,8925,8960,4,3,2778
P12_101_115,P12_101,8984,9023,6,0,3328
P12_101_116,P12_101,9003,9072,2,6,1935
P12_101_117,P12_101,9092,9107,1,6,1329
P12_101_118,P12_101,9151,9176,5,28,3130
P12_101_119,P12_101,9223,9245,5,28,3130
P12_101_12,P12_101,673,717,13,28,723
P12_101_120,P12_101,9246,9311,5,28,3130
P12_101_121,P12_101,9314,9522,5,28,3130
P12_101_122,P12_101,9297,9321,5,28,3130
P12_101_123,P12_101,9316,9339,5,28,3130
P12_101_124,P12_101,9341,9366,5,28,3130
P12_101_125,P12_101,9401,9508,5,28,3130
P12_101_126,P12_101,9583,9609,1,6,1329
P12_101_127,P12_101,9612,9637,3,8,2459
P12_101_128,P12_101,9679,9702,0,1,1
P12_101_129,P12_101,9684,9736,3,6,2441
P12_101_13,P12_101,728,764,0,28,180
P12_101_130,P12_101,9736,9780,4,8,2811
P12_101_131,P12_101,9783,9847,6,0,3328
P12_101_132,P12_101,9837,9863,2,1,1815
P12_101_133,P12_101,9866,9891,8,0,3641
P12_101_134,P12_101,9911,10076,10,28,315
P12_101_135,P12_101,10073,10146,1,6,1329
P12_101_136,P12_101,10149,10195,17,65,1026
P12_101_137,P12_101,10195,10761,10,28,315
P12_101_138,P12_101,10765,10829,3,38,2421
P12_101_139,P12_101,10822,10845,0,21,118
P12_101_14,P12_101,772,795,12,28,613
P12_101_140,P12_101,10860,10935,9,38,3770
P12_101_141,P12_101,10937,11145,10,28,315
P12_101_142,P12_101,10942,10971,1,38,1305
P12_101_143,P12_101,10990,11019,1,38,1305
P12_101_144,P12_101,11005,11133,10,28,315
P12_101_145,P12_101,11163,11189,1,1,1112
P12_101_146,P12_101,11223,11246,6,0,3328
P12_101_147,P12_101,11242,11272,2,11,1821
P12_101_148,P12_101,11364,11388,0,28,180
P12_101_149,P12_101,11391,11473,30,28,1978
P12_101_15,P12_101,798,833,13,28,723
P12_101_150,P12_101,11481,11763,30,28,1978
P12_101_151,P12_101,11758,11814,0,28,180
P12_101_152,P12_101,11837,12112,30,28,1978
P12_101_153,P12_101,12137,12165,0,1,1
P12_101_154,P12_101,12178,12596,10,28,315
P12_101_155,P12_101,12677,12704,6,0,3328
P12_101_156,P12_101,12716,12776,2,11,1821
P12_101_157,P12_101,12795,12825,0,13,33
P12_101_158,P12_101,12834,12859,2,13,1832
P12_101_159,P12_101,12863,12888,2,11,1821
P12_101_16,P12_101,831,869,13,28,723
P12_101_160,P12_101,12889,12914,26,13,1709
P12_101_161,P12_101,12947,13017,9,27,3756
P12_101_162,P12_101,13016,13043,1,13,1145
P12_101_163,P12_101,13070,13101,1,13,1145
P12_101_164,P12_101,13117,13146,0,38,199
P12_101_165,P12_101,13146,13174,3,6,2441
P12_101_166,P12_101,13173,13237,9,38,3770
P12_101_167,P12_101,13255,13280,1,21,1226
P12_101_168,P12_101,13274,13337,0,85,250
P12_101_169,P12_101,13383,13551,9,85,3799
P12_101_17,P12_101,897,1005,12,16,560
P12_101_170,P12_101,13554,13609,4,6,2798
P12_101_171,P12_101,13612,13636,1,21,1226
P12_101_172,P12_101,13649,13665,0,1,1
P12_101_173,P12_101,13670,13791,10,28,315
P12_101_174,P12_101,13791,13813,33,5,2093
P12_101_175,P12_101,13819,13839,1,5,1318
P12_101_176,P12_101,13857,14434,10,28,315
P12_101_177,P12_101,14451,14493,33,5,2093
P12_101_178,P12_101,14505,14531,6,0,3328
P12_101_179,P12_101,14533,14556,2,5,1924
P12_101_18,P12_101,1041,1116,1,16,1177
P12_101_180,P12_101,14607,14634,1,5,1318
P12_101_181,P12_101,14638,14667,0,31,192
P12_101_182,P12_101,14701,14793,17,65,1026
P12_101_183,P12_101,14816,14836,33,5,2093
P12_101_184,P12_101,14839,14865,1,5,1318
P12_101_185,P12_101,14891,14919,3,6,2441
P12_101_186,P12_101,14949,15020,9,31,3764
P12_101_187,P12_101,15038,15065,4,6,2798
P12_101_188,P12_101,15095,15115,1,21,1226
P12_101_189,P12_101,15141,15253,27,31,1744
P12_101_19,P12_101,1244,1344,12,95,679
P12_101_190,P12_101,15230,15294,1,5,1318
P12_101_191,P12_101,15405,15491,0,28,180
P12_101_192,P12_101,15419,15488,30,28,1978
P12_101_193,P12_101,15532,15695,30,28,1978
P12_101_194,P12_101,15707,15983,30,28,1978
P12_101_195,P12_101,16008,16064,0,28,180
P12_101_196,P12_101,16078,16362,30,28,1978
P12_101_197,P12_101,16378,16396,0,28,180
P12_101_198,P12_101,16407,16666,30,28,1978
P12_101_199,P12_101,16680,16729,0,28,180
P12_101_2,P12_101,187,215,0,4,201
P12_101_20,P12_101,1364,1398,12,32,618
P12_101_200,P12_101,16720,16739,1,28,1287
P12_101_201,P12_101,16742,17069,10,28,315
P12_101_202,P12_101,17204,17233,6,0,3328
P12_101_203,P12_101,17226,17260,2,11,1821
P12_101_204,P12_101,17265,17281,8,0,3641
P12_101_205,P12_101,17319,17339,0,38,199
P12_101_206,P12_101,17378,17486,9,38,3770
P12_101_207,P12_101,17514,17535,1,21,1226
P12_101_208,P12_101,17526,17536,4,21,2766
P12_101_209,P12_101,17529,17566,0,21,118
P12_101_21,P12_101,1398,1499,1,32,1299
P12_101_210,P12_101,17565,17585,3,21,2392
P12_101_211,P12_101,17595,17704,9,85,3799
P12_101_212,P12_101,17707,17737,4,21,2766
P12_101_213,P12_101,17752,17770,1,21,1226
P12_101_214,P12_101,17790,17828,6,0,3328
P12_101_215,P12_101,17827,17871,26,13,1709
P12_101_216,P12_101,17907,18012,9,27,3756
P12_101_217,P12_101,18018,18059,1,13,1145
P12_101_218,P12_101,18076,18108,0,1,1
P12_101_219,P12_101,18116,19783,10,28,315
P12_101_22,P12_101,1590,1654,12,32,618
P12_101_220,P12_101,19790,20064,10,28,315
P12_101_221,P12_101,20067,20105,10,28,315
P12_101_222,P12_101,20069,20126,33,5,2093
P12_101_223,P12_101,20147,20248,9,28,3759
P12_101_224,P12_101,20257,20294,1,5,1318
P12_101_225,P12_101,20326,20351,0,21,118
P12_101_226,P12_101,20352,20382,3,21,2392
P12_101_227,P12_101,20391,20473,9,31,3764
P12_101_228,P12_101,20475,20501,4,21,2766
P12_101_229,P12_101,20497,20544,1,21,1226
P12_101_23,P12_101,1645,1682,0,32,193
P12_101_230,P12_101,20534,20577,0,28,180
P12_101_231,P12_101,20580,20903,30,28,1978
P12_101_232,P12_101,21114,21134,6,0,3328
P12_101_233,P12_101,21134,21214,2,11,1821
P12_101_234,P12_101,21216,21233,8,0,3641
P12_101_235,P12_101,21279,21301,0,1,1
P12_101_236,P12_101,21330,21358,0,21,118
P12_101_237,P12_101,21374,21392,3,21,2392
P12_101_238,P12_101,21411,21540,9,38,3770
P12_101_239,P12_101,21562,21592,0,21,118
P12_101_24,P12_101,1828,1854,11,28,440
P12_101_240,P12_101,21626,21647,3,6,2441
P12_101_241,P12_101,21646,21786,9,37,3769
P12_101_242,P12_101,21784,21832,4,6,2798
P12_101_243,P12_101,21829,21862,1,21,1226
P12_101_244,P12_101,21898,21939,0,13,33
P12_101_245,P12_101,21942,22006,9,27,3756
P12_101_246,P12_101,22009,22046,1,13,1145
P12_101_247,P12_101,22048,22066,0,1,1
P12_101_248,P12_101,22071,22720,10,28,315
P12_101_249,P12_101,22766,22795,11,5,469
P12_101_25,P12_101,1863,1953,11,32,450
P12_101_250,P12_101,22806,22851,17,65,1026
P12_101_251,P12_101,22852,22979,17,65,1026
P12_101_252,P12_101,23104,23400,10,28,315
P12_101_253,P12_101,23405,23873,10,28,315
P12_101_254,P12_101,23871,23941,17,65,1026
P12_101_255,P12_101,23937,24013,11,5,469
P12_101_256,P12_101,24010,24030,10,28,315
P12_101_257,P12_101,24045,24412,10,28,315
P12_101_258,P12_101,24441,24561,9,28,3759
P12_101_259,P12_101,24572,24621,1,5,1318
P12_101_26,P12_101,1979,2002,0,5,212
P12_101_260,P12_101,24779,24856,1,51,1320
P12_101_261,P12_101,24892,25228,7,51,3537
P12_101_262,P12_101,25892,25912,6,0,3328
P12_101_263,P12_101,25914,25942,2,4,1915
P12_101_264,P12_101,25952,26323,7,51,3537
P12_101_265,P12_101,26325,26467,7,51,3537
P12_101_266,P12_101,26469,26560,57,51,2935
P12_101_267,P12_101,26623,26761,1,51,1320
P12_101_268,P12_101,26797,26819,6,0,3328
P12_101_269,P12_101,26821,26858,2,11,1821
P12_101_27,P12_101,2023,2062,6,0,3328
P12_101_270,P12_101,26872,26919,0,2,106
P12_101_271,P12_101,26953,27276,9,16,3721
P12_101_272,P12_101,27277,27525,10,16,290
P12_101_273,P12_101,27537,27567,1,2,1216
P12_101_274,P12_101,27628,27650,6,0,3328
P12_101_275,P12_101,27649,27684,2,11,1821
P12_101_276,P12_101,27715,27735,0,1,1
P12_101_277,P12_101,27753,27945,10,16,290
P12_101_278,P12_101,27954,28021,10,28,315
P12_101_279,P12_101,28055,28078,0,21,118
P12_101_28,P12_101,2038,2079,26,5,1723
P12_101_280,P12_101,28131,28281,9,85,3799
P12_101_281,P12_101,28301,28339,1,21,1226
P12_101_282,P12_101,28341,28778,10,28,315
P12_101_283,P12_101,28839,28894,0,1,1
P12_101_284,P12_101,28894,29790,10,16,290
P12_101_285,P12_101,29811,29836,1,1,1112
P12_101_286,P12_101,29847,29904,0,16,66
P12_101_287,P12_101,29935,29987,9,16,3721
P12_101_288,P12_101,30015,30097,0,16,66
P12_101_289,P12_101,30100,30158,9,16,3721
P12_101_29,P12_101,2082,2114,9,27,3756
P12_101_290,P12_101,30176,30220,0,1,1
P12_101_291,P12_101,30223,30553,10,16,290
P12_101_292,P12_101,30611,30638,11,32,450
P12_101_293,P12_101,30654,30682,0,95,259
P12_101_294,P12_101,30684,30957,3,26,2406
P12_101_295,P12_101,30999,31060,1,95,1365
P12_101_296,P12_101,31052,31319,3,21,2392
P12_101_297,P12_101,31344,31384,6,0,3328
P12_101_298,P12_101,31367,31397,2,14,1837
P12_101_299,P12_101,31427,31522,9,95,3803
P12_101_3,P12_101,216,269,2,4,1915
P12_101_30,P12_101,2164,2229,0,54,217
P12_101_300,P12_101,31523,31553,1,21,1226
P12_101_301,P12_101,31554,31581,0,21,118
P12_101_302,P12_101,31608,31777,3,21,2392
P12_101_303,P12_101,31814,31846,9,95,3803
P12_101_304,P12_101,31850,31875,1,21,1226
P12_101_305,P12_101,31877,31905,0,21,118
P12_101_306,P12_101,31919,32097,3,21,2392
P12_101_307,P12_101,32121,32155,9,95,3803
P12_101_308,P12_101,32157,32170,1,21,1226
P12_101_309,P12_101,32180,32209,0,21,118
P12_101_31,P12_101,2242,2266,13,54,745
P12_101_310,P12_101,32230,32377,3,21,2392
P12_101_311,P12_101,32469,32510,1,21,1226
P12_101_312,P12_101,32531,32571,0,23,138
P12_101_313,P12_101,32574,33153,38,149,2285
P12_101_314,P12_101,33152,33198,1,23,1247
P12_101_315,P12_101,33220,33264,0,23,138
P12_101_316,P12_101,33649,33693,0,44,206
P12_101_317,P12_101,33695,33760,9,44,3774
P12_101_318,P12_101,33756,33795,6,0,3328
P12_101_319,P12_101,33799,33993,26,44,1722
P12_101_32,P12_101,2276,2510,0,54,217
P12_101_320,P12_101,33975,33999,8,0,3641
P12_101_321,P12_101,34002,34043,4,44,2786
P12_101_322,P12_101,34158,34224,64,44,3272
P12_101_323,P12_101,34192,34242,1,44,1312
P12_101_324,P12_101,34290,34456,10,16,290
P12_101_325,P12_101,34457,34498,33,5,2093
P12_101_326,P12_101,34501,34719,9,16,3721
P12_101_327,P12_101,34938,35005,0,16,66
P12_101_328,P12_101,35040,35338,9,16,3721
P12_101_329,P12_101,35400,35446,0,1,1
P12_101_33,P12_101,2506,2535,1,5,1318
P12_101_330,P12_101,35429,35463,6,0,3328
P12_101_331,P12_101,35466,35496,2,1,1815
P12_101_332,P12_101,35775,35799,6,0,3328
P12_101_333,P12_101,35809,35869,9,27,3756
P12_101_334,P12_101,35871,35889,8,0,3641
P12_101_335,P12_101,35906,35981,9,27,3756
P12_101_336,P12_101,36006,36041,6,0,3328
P12_101_337,P12_101,36039,36066,9,27,3756
P12_101_338,P12_101,36083,36125,9,27,3756
P12_101_339,P12_101,36141,36170,1,13,1145
P12_101_34,P12_101,2547,2588,13,54,745
P12_101_340,P12_101,36233,36261,2,11,1821
P12_101_341,P12_101,36255,36275,8,0,3641
P12_101_342,P12_101,36291,36406,0,16,66
P12_101_343,P12_101,36347,36398,0,16,66
P12_101_344,P12_101,36441,36494,1,16,1177
P12_101_345,P12_101,36662,36734,0,16,66
P12_101_346,P12_101,36760,36813,1,16,1177
P12_101_347,P12_101,36847,36915,0,16,66
P12_101_348,P12_101,36934,36992,1,16,1177
P12_101_349,P12_101,37054,37311,10,16,290
P12_101_35,P12_101,2706,2755,3,3,2413
P12_101_350,P12_101,37381,38244,10,16,290
P12_101_351,P12_101,38335,38481,10,28,315
P12_101_352,P12_101,38598,39191,10,16,290
P12_101_353,P12_101,39259,39468,13,21,713
P12_101_354,P12_101,39470,39526,4,19,2761
P12_101_355,P12_101,39529,39573,5,19,3068
P12_101_356,P12_101,39585,39647,4,3,2778
P12_101_357,P12_101,39658,39776,0,32,193
P12_101_358,P12_101,39778,40040,3,19,2379
P12_101_359,P12_101,40056,40089,12,32,618
P12_101_36,P12_101,2757,2802,12,31,617
P12_101_360,P12_101,40097,40294,13,26,720
P12_101_361,P12_101,40321,40353,4,3,2778
P12_101_362,P12_101,40369,40396,3,8,2459
P12_101_363,P12_101,40412,40447,3,8,2459
P12_101_364,P12_101,40449,40483,4,8,2811
P12_101_365,P12_101,40483,40519,3,8,2459
P12_101_366,P12_101,40522,40546,4,8,2811
P12_101_367,P12_101,40571,40631,3,3,2413
P12_101_368,P12_101,40664,40702,0,50,213
P12_101_369,P12_101,40749,40788,6,0,3328
P12_101_37,P12_101,2805,2841,4,3,2778
P12_101_370,P12_101,40767,40823,2,50,1925
P12_101_371,P12_101,40832,40879,1,50,1319
P12_101_372,P12_101,40879,40914,0,44,206
P12_101_373,P12_101,40965,41115,9,27,3756
P12_101_374,P12_101,41118,41174,1,44,1312
P12_101_375,P12_101,41272,41303,8,44,3660
P12_101_376,P12_101,41295,41836,10,28,315
P12_101_377,P12_101,41838,41902,0,5,212
P12_101_378,P12_101,41905,42115,9,16,3721
P12_101_379,P12_101,42111,42876,10,16,290
P12_101_38,P12_101,2839,2900,3,3,2413
P12_101_380,P12_101,42873,43572,49,32,2706
P12_101_381,P12_101,43579,44090,49,32,2706
P12_101_382,P12_101,44769,44800,35,32,2172
P12_101_383,P12_101,45014,45048,35,32,2172
P12_101_384,P12_101,45069,45093,35,32,2172
P12_101_385,P12_101,45179,45440,12,32,618
P12_101_386,P12_101,45432,45546,15,96,909
P12_101_387,P12_101,45636,45675,6,0,3328
P12_101_388,P12_101,45672,45738,2,11,1821
P12_101_389,P12_101,45742,45768,8,0,3641
P12_101_39,P12_101,2858,2898,1,31,1298
P12_101_390,P12_101,45804,45840,3,8,2459
P12_101_391,P12_101,45913,45951,6,0,3328
P12_101_392,P12_101,45933,45958,2,1,1815
P12_101_393,P12_101,45961,45981,8,0,3641
P12_101_394,P12_101,46001,46109,0,126,29
P12_101_395,P12_101,46109,46201,35,126,2156
P12_101_396,P12_101,46179,46266,1,1,1112
P12_101_397,P12_101,46304,46626,10,126,277
P12_101_398,P12_101,46651,46810,9,16,3721
P12_101_399,P12_101,46965,47182,25,16,1663
P12_101_4,P12_101,288,359,11,18,411
P12_101_40,P12_101,2899,2984,12,38,624
P12_101_400,P12_101,47243,47270,6,0,3328
